0.24377,0.26518,0.79302,0.25232,0.74768,4527.9,11202
0.058865,0.11109,0.87491,0.0051737,0.99483,9706.1,33.602
0.16152,0.15252,0.74352,0.4149,0.5851,17114,49.769
0.062688,0.11382,0.86467,0.97554,0.024463,44.015,2062.4
0.24107,0.2449,0.80262,0.24382,0.75618,2861,6992
0.060972,0.11585,0.88992,0.99537,0.0046349,46.732,12008
0.16394,0.15496,0.73608,0.41505,0.58495,17085,50.7
0.064174,0.11879,0.86522,0.98781,0.012189,34.953,2212.1
0.25083,0.24373,0.80623,0.23398,0.76602,3423.3,10381
0.062998,0.11865,0.8786,0.99532,0.0046789,35.875,9278.6
0.16588,0.15572,0.7207,0.58509,0.41491,50.982,17759
0.063317,0.12304,0.83701,0.0064466,0.99355,2825.3,34.012
0.24728,0.24042,0.76439,0.0028032,0.9972,9591.7,6359.8
0.062258,0.11647,0.85747,0.0047391,0.99526,8968.1,34.897
0.16475,0.15695,0.71199,0.58757,0.41243,48.747,17373
0.064257,0.13275,0.81942,0.0021183,0.99788,9586.8,34.82
0.2423,0.23061,0.81198,0.33052,0.66948,3992,9198
0.062452,0.13432,0.81976,0.99574,0.0042608,34.599,9446.4
0.18913,0.24433,0.50717,0.60592,0.39408,48.617,10071
0.06425,0.15908,0.7687,0.99099,0.0090144,34.162,2799
0.243,0.23883,0.79073,0.24631,0.75369,9806,6448
0.06296,0.15174,0.78597,0.0039285,0.99607,9580.6,35.098
0.18714,0.24532,0.51962,0.39467,0.60533,10632,51.43
0.064211,0.1226,0.84057,0.9975,0.002502,32.155,8992
0.24663,0.23776,0.80047,0.78998,0.21002,8175,3436.5
0.061187,0.1219,0.84739,0.99486,0.0051367,32.162,9394.1
0.16876,0.16229,0.68612,0.40651,0.59349,15020,47.182
0.060069,0.11328,0.86691,0.95561,0.044388,38.49,1567
0.23894,0.23714,0.81425,0.70529,0.29471,8329.3,2605.4
0.060175,0.11206,0.89522,0.0041729,0.99583,8649.1,42.388
0.16419,0.15212,0.74867,0.41103,0.58897,16989,50.212
0.059404,0.1142,0.85897,0.95645,0.043547,38.134,1423.9
0.24239,0.22211,0.78051,0.91372,0.086275,7198.9,5055.8
0.058971,0.11452,0.86644,0.023658,0.97634,2019.2,39.504
0.16478,0.15285,0.74958,0.41112,0.58888,19845,57.647
0.063561,0.1214,0.8679,0.0024002,0.9976,10122,41.49
0.24066,0.2286,0.78095,0.27424,0.72576,4449.4,7464.5
0.061065,0.11492,0.88573,0.005521,0.99448,9870.3,42.296
0.1645,0.15421,0.73158,0.58984,0.41016,47.946,16469
0.063032,0.11988,0.86496,0.99669,0.003309,36.121,3136.9
0.25144,0.22962,0.71249,0.21541,0.78459,3958.2,10892
0.059945,0.11917,0.85762,0.0053845,0.99462,36935,35.673
0.18939,0.25754,0.57261,0.39028,0.60972,8756.3,49.166
0.061723,0.11824,0.86752,0.0021776,0.99782,11112,34.142
0.24571,0.23822,0.79806,0.77189,0.22811,8231.2,3664.1
0.058236,0.11209,0.8833,0.99494,0.0050577,34.709,9318.8
0.16385,0.15352,0.73062,0.40896,0.59104,17427,49.774
0.062667,0.11723,0.89767,0.0017273,0.99827,8601.5,40.422
0.2492,0.2281,0.76996,0.76129,0.23871,10408,4375.5
0.061048,0.11444,0.89889,0.99534,0.0046554,40.225,9259.4
0.16384,0.15246,0.74435,0.4109,0.5891,18909,55.569
0.065228,0.12791,0.85924,0.0071633,0.99284,3269.2,39.754
0.2366,0.22811,0.82016,0.16889,0.83111,4738,9512
0.062577,0.12193,0.87007,0.011981,0.98802,2906.9,39.948
0.16619,0.15299,0.7498,0.4117,0.5883,19601,57.74
0.06833,0.13394,0.80543,0.023053,0.97695,2474.3,42.652
0.24456,0.22646,0.82028,0.78997,0.21003,9540.1,2751.1
0.067484,0.12898,0.83962,0.0063431,0.99366,4899.4,45.35
0.18928,0.24219,0.57944,0.60217,0.39783,48.701,9547.8
0.044298,0.082272,0.97698,0.0013007,0.9987,15633,88.736
0.27458,0.32312,0.72391,0.17057,0.82943,11909,6024.5
0.041034,0.075682,0.97867,0.011657,0.98834,3229.9,88
0.14896,0.1396,0.85229,0.43053,0.56947,12065,49.172
